"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Chest Fly (Machine)",,"",0,"warmup",40,12,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Chest Fly (Machine)",,"",1,"warmup",58,12,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Chest Fly (Machine)",,"",2,"normal",72,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Chest Fly (Machine)",,"",3,"normal",72,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Chest Fly (Machine)",,"",4,"normal",72,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Decline Bench Press (Machine)",,"",0,"normal",60,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Decline Bench Press (Machine)",,"",1,"normal",100,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Decline Bench Press (Machine)",,"",2,"normal",100,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Incline Chest Press (Machine)",,"",0,"normal",72,10,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Incline Chest Press (Machine)",,"",1,"normal",86,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Incline Chest Press (Machine)",,"",2,"normal",92.5,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Lateral Raise (Dumbbell)",,"",0,"normal",12,10,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Lateral Raise (Dumbbell)",,"",1,"normal",12,10,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Lateral Raise (Dumbbell)",,"",2,"normal",12,11,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Lateral Raise (Dumbbell)",,"",3,"normal",12,10,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Shoulder Press (Machine Plates)",0,"",0,"normal",52,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Shoulder Press (Machine Plates)",0,"",1,"normal",52,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Shoulder Press (Machine Plates)",0,"",2,"normal",52,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Overhead Triceps Extension (Cable)",,"",0,"normal",35,10,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Overhead Triceps Extension (Cable)",,"",1,"normal",40,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Overhead Triceps Extension (Cable)",,"",2,"normal",40,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",15,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",15,8,,0,
"A","17 Dec 2025, 11:56","17 Dec 2025, 12:55","","Single Arm Triceps Pushdown (Cable)",0,"",2,"normal",15,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Smith Machine)",,"",0,"warmup",40,15,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Smith Machine)",,"",1,"warmup",50,12,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Smith Machine)",,"",2,"normal",60,12,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Smith Machine)",,"",3,"normal",60,12,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Smith Machine)",,"",4,"normal",60,12,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Machine)",,"",0,"normal",80,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Machine)",,"",1,"normal",80,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Squat (Machine)",,"",2,"normal",80,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Leg Extension (Machine)",,"",0,"normal",76,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Leg Extension (Machine)",,"",1,"normal",72,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Leg Extension (Machine)",,"",2,"normal",72,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Seated Leg Curl (Machine)",,"",0,"normal",55,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Seated Leg Curl (Machine)",,"",1,"normal",59,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Seated Leg Curl (Machine)",,"",2,"normal",59,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Lying Leg Curl (Machine)",,"",0,"normal",49,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Lying Leg Curl (Machine)",,"",1,"normal",45,8,,0,
"B","16 Dec 2025, 12:54","16 Dec 2025, 13:38","","Lying Leg Curl (Machine)",,"",2,"normal",45,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Lat Pulldown (Cable)",,"",0,"warmup",40,12,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Lat Pulldown (Cable)",,"",1,"warmup",40,12,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Lat Pulldown (Cable)",,"",2,"normal",67,9,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Lat Pulldown (Cable)",,"",3,"normal",67,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Lat Pulldown (Cable)",,"",4,"normal",67,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",60,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",60,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bent Over Row (Barbell)",,"",1,"normal",60,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bent Over Row (Barbell)",,"",2,"normal",60,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",28,9,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",28,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",28,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Overhead Curl (Cable)",,"",0,"normal",11,10,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Overhead Curl (Cable)",,"",1,"normal",12,9,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Overhead Curl (Cable)",,"",2,"normal",12,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bicep Curl (Dumbbell)",,"",0,"normal",18,8,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bicep Curl (Dumbbell)",,"",1,"normal",18,6,,0,
"C (copy)","14 Dec 2025, 09:10","14 Dec 2025, 10:01","","Bicep Curl (Dumbbell)",,"",2,"normal",18,7,,0,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Chest Fly (Machine)",,"",0,"warmup",40,12,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Chest Fly (Machine)",,"",1,"warmup",58,12,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Chest Fly (Machine)",,"",2,"normal",66,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Chest Fly (Machine)",,"",3,"normal",66,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Chest Fly (Machine)",,"",4,"normal",76,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Incline Chest Press (Machine)",,"",0,"normal",90,6,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Incline Chest Press (Machine)",,"",1,"normal",90,6,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Incline Chest Press (Machine)",,"",2,"normal",90,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Decline Bench Press (Machine)",,"",0,"normal",100,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Decline Bench Press (Machine)",,"",1,"normal",100,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Decline Bench Press (Machine)",,"",2,"normal",100,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Lateral Raise (Dumbbell)",,"",0,"normal",12,10,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Lateral Raise (Dumbbell)",,"",1,"normal",12,10,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Lateral Raise (Dumbbell)",,"",2,"normal",12,11,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Lateral Raise (Dumbbell)",,"",3,"normal",12,10,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Shoulder Press (Machine Plates)",0,"",0,"normal",58.5,6,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Shoulder Press (Machine Plates)",0,"",1,"normal",58.5,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Shoulder Press (Machine Plates)",0,"",2,"normal",65,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",11.5,12,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",11.5,11,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Single Arm Triceps Pushdown (Cable)",0,"",2,"normal",11,12,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Triceps Pushdown",,"",0,"normal",32,10,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Triceps Pushdown",,"",1,"normal",30,8,,,
"A","13 Dec 2025, 13:25","13 Dec 2025, 14:19","","Triceps Pushdown",,"",2,"normal",30,7,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Leg Extension (Machine)",,"",0,"normal",76,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Leg Extension (Machine)",,"",1,"normal",76,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Leg Press Horizontal (Machine)",,"",0,"normal",184,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Leg Press Horizontal (Machine)",,"",1,"normal",184,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Leg Press Horizontal (Machine)",,"",2,"normal",184,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Squat (Barbell)",,"",0,"warmup",20,15,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Squat (Barbell)",,"",1,"warmup",40,15,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Squat (Barbell)",,"",2,"normal",40,12,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Squat (Barbell)",,"",3,"normal",40,12,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Squat (Barbell)",,"",4,"normal",40,12,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Lying Leg Curl (Machine)",,"",0,"normal",49,8,,,
"B","10 Dec 2025, 06:15","10 Dec 2025, 06:50","","Lying Leg Curl (Machine)",,"",1,"normal",45,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Lat Pulldown (Cable)",,"",0,"warmup",40,12,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Lat Pulldown (Cable)",,"",1,"warmup",40,12,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Lat Pulldown (Cable)",,"",2,"normal",67,9,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Lat Pulldown (Cable)",,"",3,"normal",67,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Lat Pulldown (Cable)",,"",4,"normal",67,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",60,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",60,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bent Over Row (Barbell)",,"",1,"normal",60,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bent Over Row (Barbell)",,"",2,"normal",60,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",28,9,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Overhead Curl (Cable)",,"",0,"normal",11,10,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Overhead Curl (Cable)",,"",1,"normal",12,9,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Overhead Curl (Cable)",,"",2,"normal",12,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bicep Curl (Dumbbell)",,"",0,"normal",18,8,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bicep Curl (Dumbbell)",,"",1,"normal",18,6,,,
"C (copy)","8 Dec 2025, 12:39","8 Dec 2025, 13:26","","Bicep Curl (Dumbbell)",,"",2,"normal",18,7,,,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Chest Fly (Machine)",,"",0,"normal",66,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Chest Fly (Machine)",,"",1,"normal",66,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Chest Fly (Machine)",,"",2,"normal",76,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Incline Chest Press (Machine)",,"",0,"normal",90,6,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Incline Chest Press (Machine)",,"",1,"normal",90,6,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Incline Chest Press (Machine)",,"",2,"normal",90,6,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Decline Bench Press (Machine)",,"",0,"normal",100,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Decline Bench Press (Machine)",,"",1,"normal",100,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Decline Bench Press (Machine)",,"",2,"normal",100,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Lateral Raise (Dumbbell)",,"",0,"normal",12,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Lateral Raise (Dumbbell)",,"",1,"normal",12,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Lateral Raise (Dumbbell)",,"",2,"normal",12,11,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Lateral Raise (Dumbbell)",,"",3,"normal",12,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Shoulder Press (Machine Plates)",0,"",0,"normal",58.5,6,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Shoulder Press (Machine Plates)",0,"",1,"normal",58.5,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Shoulder Press (Machine Plates)",0,"",2,"normal",65,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",11.5,12,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",11.5,11,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Single Arm Triceps Pushdown (Cable)",0,"",2,"normal",11,12,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Triceps Pushdown",,"",0,"normal",32,10,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Triceps Pushdown",,"",1,"normal",30,8,,0,
"A","7 Dec 2025, 09:12","7 Dec 2025, 10:13","","Triceps Pushdown",,"",2,"normal",30,7,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Squat (Barbell)",,"",0,"warmup",20,15,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Squat (Barbell)",,"",1,"warmup",40,15,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Squat (Barbell)",,"",2,"normal",40,12,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Squat (Barbell)",,"",3,"normal",40,12,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Squat (Barbell)",,"",4,"normal",40,12,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Extension (Machine)",,"",0,"normal",76,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Extension (Machine)",,"",1,"normal",76,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Extension (Machine)",,"",2,"normal",76,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Press Horizontal (Machine)",,"",0,"normal",184,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Press Horizontal (Machine)",,"",1,"normal",184,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Leg Press Horizontal (Machine)",,"",2,"normal",184,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Lying Leg Curl (Machine)",,"",0,"normal",49,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Lying Leg Curl (Machine)",,"",1,"normal",45,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Lying Leg Curl (Machine)",,"",2,"normal",45,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Seated Leg Curl (Machine)",,"",0,"normal",55,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Seated Leg Curl (Machine)",,"",1,"normal",55,8,,0,
"B","6 Dec 2025, 09:59","6 Dec 2025, 10:46","","Seated Leg Curl (Machine)",,"",2,"normal",55,8,,0,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Lat Pulldown (Cable)",,"",0,"warmup",40,12,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Lat Pulldown (Cable)",,"",1,"warmup",40,12,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Lat Pulldown (Cable)",,"",2,"normal",67,9,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Lat Pulldown (Cable)",,"",3,"normal",67,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Lat Pulldown (Cable)",,"",4,"normal",67,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",60,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",60,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bent Over Row (Barbell)",,"",1,"normal",60,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bent Over Row (Barbell)",,"",2,"normal",60,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Deadlift (Barbell)",,"",0,"normal",70,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Deadlift (Barbell)",,"",1,"normal",80,7,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Deadlift (Barbell)",,"",2,"normal",80,6,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Overhead Curl (Cable)",,"",0,"normal",11,10,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Overhead Curl (Cable)",,"",1,"normal",12,9,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Overhead Curl (Cable)",,"",2,"normal",12,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bicep Curl (Dumbbell)",,"",0,"normal",18,8,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bicep Curl (Dumbbell)",,"",1,"normal",18,6,,,
"C (copy)","4 Dec 2025, 13:05","4 Dec 2025, 13:57","","Bicep Curl (Dumbbell)",,"",2,"normal",18,7,,,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Chest Fly (Machine)",,"",0,"warmup",40,12,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Chest Fly (Machine)",,"",1,"warmup",58,12,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Chest Fly (Machine)",,"",2,"normal",76,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Chest Fly (Machine)",,"",3,"normal",76,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Chest Fly (Machine)",,"",4,"normal",76,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Incline Chest Press (Machine)",,"",0,"normal",90,10,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Incline Chest Press (Machine)",,"",1,"normal",90,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Incline Chest Press (Machine)",,"",2,"normal",90,6,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Decline Bench Press (Machine)",,"",0,"normal",100,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Decline Bench Press (Machine)",,"",1,"normal",100,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Decline Bench Press (Machine)",,"",2,"normal",100,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Lateral Raise (Dumbbell)",,"",0,"normal",12,10,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Lateral Raise (Dumbbell)",,"",1,"normal",12,10,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Lateral Raise (Dumbbell)",,"",2,"normal",12,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Lateral Raise (Dumbbell)",,"",3,"normal",12,10,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Shoulder Press (Machine Plates)",0,"",0,"normal",58.5,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Shoulder Press (Machine Plates)",0,"",1,"normal",58.5,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Shoulder Press (Machine Plates)",0,"",2,"normal",65,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",11.5,12,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",11.5,11,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Single Arm Triceps Pushdown (Cable)",0,"",2,"normal",11,12,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Triceps Pushdown",,"",0,"normal",32,10,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Triceps Pushdown",,"",1,"normal",30,8,,0,
"A","3 Dec 2025, 14:13","3 Dec 2025, 15:10","","Triceps Pushdown",,"",2,"normal",30,7,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Lat Pulldown (Cable)",,"",0,"warmup",40,12,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Lat Pulldown (Cable)",,"",1,"warmup",40,12,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Lat Pulldown (Cable)",,"",2,"normal",67,9,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Lat Pulldown (Cable)",,"",3,"normal",67,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Lat Pulldown (Cable)",,"",4,"normal",67,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",55,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",60,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",60,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Bent Over Row (Barbell)",,"",0,"normal",60,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Bent Over Row (Barbell)",,"",1,"normal",60,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Bent Over Row (Barbell)",,"",2,"normal",60,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Deadlift (Barbell)",,"",0,"normal",70,8,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Deadlift (Barbell)",,"",1,"normal",80,7,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Deadlift (Barbell)",,"",2,"normal",80,6,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Overhead Curl (Cable)",,"",0,"normal",11,10,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Overhead Curl (Cable)",,"",1,"normal",12,9,,0,
"C (copy)","1 Dec 2025, 12:30","1 Dec 2025, 13:20","","Overhead Curl (Cable)",,"",2,"normal",12,8,,0,
